Year,Album,Artist,Win,Song,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration,Explicit
1961,puccini: turandot,Erich Leinsdorf,0,"Turandot: Act II, Popolo di Pekino!",0.383,0.059,-21.891,0.0344,0.942,0.00124,0.0971,0.193,81.066,96266,FALSE
1961,puccini: turandot,Erich Leinsdorf,0,"Turandot: Act II, In questa reggia",0.192,0.12,-20.877,0.0436,0.953,0.000163,0.0706,0.081,76.574,367800,FALSE
1961,puccini: turandot,Erich Leinsdorf,0,"Turandot: Act II, Straniero, ascolta",0.323,0.18,-22.368,0.136,0.96,1.92e-06,0.0927,0.072,84.194,136933,FALSE
1961,puccini: turandot,Erich Leinsdorf,0,"Turandot: ""Guizza al pari di fiamma""",0.343,0.187,-20.744,0.0908,0.978,0.000433,0.253,0.0772,109.26,131000,FALSE
1961,puccini: turandot,Erich Leinsdorf,0,"Turandot: ""Gelo che ti dà foco""",0.281,0.148,-20.178,0.0512,0.962,0.00237,0.36,0.0626,110.439,195293,FALSE
1961,puccini: turandot,Erich Leinsdorf,0,"Turandot: Act II, Figlio del cielo!",0.2,0.236,-18.948,0.0483,0.928,0.00403,0.109,0.0575,89.431,191000,FALSE
1961,puccini: turandot,Erich Leinsdorf,0,"Turandot: Act II, Tre enigmi m'hai proposto",0.269,0.0345,-25.273,0.0402,0.915,0.00217,0.151,0.0987,85.131,107600,FALSE
1961,puccini: turandot,Erich Leinsdorf,0,"Turandot: Act II, Ai tuoi piedi ci postriam",0.336,0.345,-15.537,0.0454,0.917,0.0046,0.632,0.46,93.604,122533,FALSE
1961,puccini: turandot,Erich Leinsdorf,0,"Turandot: Act III, Così comanda Turandot",0.0733,0.0383,-32.697,0.0343,0.856,0.798,0.279,0.13,77.436,200693,FALSE
1961,puccini: turandot,Erich Leinsdorf,0,"Turandot: Act III, Nessun dorma!",0.207,0.149,-21.459,0.0416,0.93,0.425,0.566,0.176,91.564,200906,FALSE
1961,puccini: turandot,Erich Leinsdorf,0,"Turandot: Act III, Tu che guardi le stelle",0.399,0.332,-19.454,0.0687,0.933,0.00131,0.832,0.32,110.047,145093,FALSE
1961,puccini: turandot,Erich Leinsdorf,0,"Turandot: Act III, Straniero, tu non sai",0.37,0.289,-18.459,0.116,0.975,0.175,0.438,0.347,133.042,96333,FALSE
1961,puccini: turandot,Erich Leinsdorf,0,"Turandot: Act III, Principessa divina!",0.239,0.14,-19.915,0.0587,0.93,0.000562,0.254,0.169,50.976,232000,FALSE
1961,puccini: turandot,Erich Leinsdorf,0,"Turandot: Act III, Chi pose tanta forza",0.261,0.121,-21.763,0.0551,0.981,0.000343,0.0714,0.116,79.911,204706,FALSE
1961,puccini: turandot,Erich Leinsdorf,0,"Turandot: Act III, Tu che di gel sei cinta",0.21,0.0929,-22.079,0.0441,0.985,0.0792,0.603,0.0392,90.808,161800,FALSE
1961,puccini: turandot,Erich Leinsdorf,0,"Turandot: Act III, Ah! Tu sei morta",0.102,0.0802,-25.426,0.054,0.951,0.288,0.169,0.0889,58.878,298466,FALSE
1961,puccini: turandot,Erich Leinsdorf,0,"Turandot: Act III, Principessa di morte!",0.31,0.228,-17.327,0.0488,0.954,0.0165,0.108,0.155,123.496,211200,FALSE
1961,puccini: turandot,Erich Leinsdorf,0,"Turandot: Act III, Che è mai di me?",0.226,0.113,-24.42,0.0449,0.976,0.00616,0.499,0.131,69.368,158400,FALSE
1961,puccini: turandot,Erich Leinsdorf,0,"Turandot: Act III, Del primo pianto",0.264,0.191,-19.992,0.0446,0.939,0.000607,0.43,0.0396,84.976,297640,FALSE
1961,puccini: turandot,Erich Leinsdorf,0,"Turandot: Act III, Diecimila anni",0.244,0.306,-15.564,0.0395,0.886,0.0196,0.11,0.15,129.11,178466,FALSE
1961,wild is love,Nat King Cole,0,Introduction/Wild Is Love/Nat King Cole - Remastered,0.324,0.43,-8.448,0.0672,0.58,3.33e-06,0.475,0.14,131.786,44675,FALSE
1961,wild is love,Nat King Cole,0,Wild Is Love - Remastered,0.507,0.541,-7.34,0.0393,0.629,0,0.233,0.843,81.224,123160,FALSE
1961,wild is love,Nat King Cole,0,Hundreds And Thousands Of Girls - Remastered 1994,0.363,0.563,-7.35,0.0823,0.418,0,0.397,0.592,173.8,158320,FALSE
1961,wild is love,Nat King Cole,0,It's A Beautiful Evening - Remastered,0.179,0.235,-12.4,0.0382,0.869,8.69e-06,0.343,0.163,66.233,195320,FALSE
1961,wild is love,Nat King Cole,0,Tell Her In The Morning - Remastered,0.463,0.38,-8.271,0.0354,0.674,0,0.149,0.522,88.273,181240,FALSE
1961,wild is love,Nat King Cole,0,Are You Disenchanted? - Remastered,0.189,0.293,-11.369,0.0356,0.53,2.48e-06,0.39,0.173,70.664,206546,FALSE
1961,wild is love,Nat King Cole,0,Pick-Up - Remastered,0.414,0.624,-6.499,0.105,0.447,0,0.303,0.551,94.823,162106,FALSE
1961,wild is love,Nat King Cole,0,Beggar For The Blues - Remastered,0.441,0.337,-8.45,0.0328,0.608,1.64e-05,0.158,0.353,69.27,211480,FALSE
1961,wild is love,Nat King Cole,0,World Of No Return - Remastered,0.275,0.334,-10.238,0.0303,0.658,5.2e-06,0.299,0.203,89.558,170109,FALSE
1961,wild is love,Nat King Cole,0,In Love Again - Remastered,0.269,0.213,-13.164,0.0315,0.864,4.67e-05,0.138,0.214,79.843,168586,FALSE
1961,wild is love,Nat King Cole,0,Stay With It - Remastered,0.597,0.511,-6.898,0.0545,0.489,0,0.214,0.807,79.195,137400,FALSE
1961,wild is love,Nat King Cole,0,Wouldn't You Know (Her Name Is Mary) - Remastered,0.262,0.248,-11.547,0.0349,0.806,6.05e-05,0.381,0.21,76.68,148560,FALSE
1961,wild is love,Nat King Cole,0,He Who Hesitates - Remastered,0.349,0.227,-11.372,0.0314,0.722,1.26e-05,0.295,0.381,105.893,201266,FALSE
1961,wild is love,Nat King Cole,0,Wild Is Love Finale,0.41,0.447,-6.977,0.051,0.697,0,0.254,0.505,140.035,46000,FALSE
1962,breakfast at tiffany's soundtrack,Henry Mancini,0,Lightly Latin,0.794,0.663,-9.564,0.0337,0.7,0.633,0.0821,0.964,129.955,176106,FALSE
1962,breakfast at tiffany's soundtrack,Henry Mancini,0,Tipsy,0.582,0.572,-14.186,0.122,0.51,0.434,0.0715,0.633,67.218,152240,FALSE
1962,breakfast at tiffany's soundtrack,Henry Mancini,0,Floating Pad,0.444,0.332,-16.119,0.0292,0.782,0.895,0.113,0.709,156.671,173000,FALSE
1962,breakfast at tiffany's soundtrack,Henry Mancini,0,One Eyed Cat,0.472,0.219,-14.939,0.0286,0.866,0.593,0.0611,0.495,151.423,195280,FALSE
1962,breakfast at tiffany's soundtrack,Henry Mancini,0,Night Flower,0.393,0.261,-16.397,0.0362,0.933,0.98,0.129,0.495,116.823,144773,FALSE
1962,breakfast at tiffany's soundtrack,Henry Mancini,0,Chime Time,0.456,0.319,-13.294,0.033,0.883,0.88,0.265,0.469,82.328,196280,FALSE
1962,breakfast at tiffany's soundtrack,Henry Mancini,0,Blue Satin,0.312,0.239,-14.087,0.0345,0.944,0.878,0.115,0.111,108.441,154893,FALSE
1962,breakfast at tiffany's soundtrack,Henry Mancini,0,That's It and That's All,0.487,0.346,-12.634,0.032,0.792,0.815,0.664,0.618,76.666,172973,FALSE
1962,breakfast at tiffany's soundtrack,Henry Mancini,0,Mr. Lucky (Goes Latin),0.716,0.539,-11.124,0.0348,0.729,0.884,0.101,0.53,122.912,134320,FALSE
1962,breakfast at tiffany's soundtrack,Henry Mancini,0,Lujon,0.515,0.15,-17.94,0.0274,0.901,0.822,0.124,0.634,99.758,158360,FALSE
1962,breakfast at tiffany's soundtrack,Henry Mancini,0,Tinpanola,0.528,0.536,-10.376,0.0275,0.77,0.503,0.146,0.853,103.053,127026,FALSE
1962,breakfast at tiffany's soundtrack,Henry Mancini,0,Rain Drops In Rio,0.67,0.677,-13.052,0.0398,0.879,0.4,0.0846,0.821,122.287,165773,FALSE
1962,genius+soul=jazz,Ray Charles,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,great band with great voices,Si Zentner & the Johnny Mann Singers,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,the nat king cole story,Nat King Cole,0,Straighten Up And Fly Right,0.798,0.219,-14.195,0.0565,0.955,0.000299,0.12,0.666,76.794,156493,FALSE
1962,the nat king cole story,Nat King Cole,0,Sweet Lorraine,0.555,0.156,-15.723,0.0508,0.971,0.000306,0.115,0.225,123.145,202200,FALSE
1962,the nat king cole story,Nat King Cole,0,It's Only A Paper Moon,0.713,0.168,-15.195,0.047,0.971,3.94e-05,0.117,0.609,141.902,177733,FALSE
1962,the nat king cole story,Nat King Cole,0,(Get Your Kicks On) Route 66,0.73,0.156,-17.848,0.0518,0.957,0.00182,0.14,0.481,146.007,176133,FALSE
1962,the nat king cole story,Nat King Cole,0,(I Love You) For Sentimental Reasons,0.41,0.0418,-24.754,0.035,0.977,0.0137,0.117,0.247,67.882,184466,FALSE
1962,the nat king cole story,Nat King Cole,0,The Christmas Song (Merry Christmas To You),0.31,0.095,-17.828,0.0366,0.904,3.43e-05,0.128,0.188,72.76,190973,FALSE
1962,the nat king cole story,Nat King Cole,0,Nature Boy,0.203,0.0895,-19.755,0.0404,0.971,0.0213,0.108,0.115,173.451,173533,FALSE
1962,the nat king cole story,Nat King Cole,0,Lush Life,0.334,0.126,-18.758,0.0378,0.9,1.63e-06,0.12,0.113,83.547,226360,FALSE
1962,the nat king cole story,Nat King Cole,0,Calypso Blues,0.871,0.223,-16.527,0.0694,0.965,2.7e-05,0.0999,0.467,133.51,205466,FALSE
1962,the nat king cole story,Nat King Cole,0,Mona Lisa,0.214,0.194,-15.636,0.0325,0.903,1.38e-06,0.107,0.339,86.198,207573,FALSE
1962,the nat king cole story,Nat King Cole,0,Orange Colored Sky,0.535,0.24,-15.198,0.085,0.92,0,0.111,0.49,128.547,153866,FALSE
1962,the nat king cole story,Nat King Cole,0,Too Young,0.201,0.213,-14.531,0.0298,0.805,8.22e-05,0.126,0.203,96.324,204626,FALSE
1962,the nat king cole story,Nat King Cole,0,Unforgettable,0.306,0.117,-18.713,0.0322,0.84,0.00527,0.121,0.142,74.319,207440,FALSE
1962,the nat king cole story,Nat King Cole,0,Somewhere Along The Way,0.224,0.132,-16.287,0.0343,0.851,5.64e-06,0.0963,0.221,85.789,180200,FALSE
1962,the nat king cole story,Nat King Cole,0,Walkin' My Baby Back Home,0.472,0.194,-14.263,0.0451,0.849,0,0.176,0.431,100.908,162560,FALSE
1962,the nat king cole story,Nat King Cole,0,Pretend,0.364,0.125,-15.586,0.0276,0.92,8.99e-05,0.116,0.295,82.447,165973,FALSE
1962,the nat king cole story,Nat King Cole,0,Blue Gardenia,0.191,0.152,-18.538,0.0373,0.862,8.61e-05,0.271,0.114,166.294,184293,FALSE
1962,the nat king cole story,Nat King Cole,0,I Am In Love - Remastered,0.296,0.332,-15.078,0.0471,0.881,0,0.446,0.44,96.018,153866,FALSE
1962,the nat king cole story,Nat King Cole,0,"Answer Me, My Love",0.276,0.236,-16.202,0.0315,0.829,0,0.235,0.237,81.903,175600,FALSE
1962,the nat king cole story,Nat King Cole,0,Smile,0.226,0.136,-19.203,0.0327,0.862,8.07e-06,0.302,0.263,79.37,173266,FALSE
1962,the nat king cole story,Nat King Cole,0,"Darling, Je Vous Aime Beaucoup - Remastered",0.255,0.174,-18.516,0.0346,0.791,0.00779,0.186,0.379,118.512,169000,FALSE
1962,the nat king cole story,Nat King Cole,0,The Sand And The Sea - Remastered,0.217,0.0929,-19.531,0.0318,0.961,6.45e-06,0.108,0.155,81.526,161000,FALSE
1962,the nat king cole story,Nat King Cole,0,If I May,0.513,0.121,-21.937,0.0776,0.91,0,0.133,0.331,96.903,177626,FALSE
1962,the nat king cole story,Nat King Cole,0,A Blossom Fell,0.328,0.0835,-22.957,0.0321,0.924,0.00555,0.299,0.325,84.726,161773,FALSE
1962,the nat king cole story,Nat King Cole,0,To The Ends Of The Earth - Remastered,0.456,0.132,-20.468,0.0391,0.922,1.33e-05,0.0978,0.431,128.094,145226,FALSE
1962,the nat king cole story,Nat King Cole,0,Night Lights,0.372,0.0834,-22.891,0.0358,0.783,0,0.146,0.409,127.049,168933,FALSE
1962,the nat king cole story,Nat King Cole,0,Ballerina,0.475,0.355,-16.135,0.0437,0.744,0,0.643,0.839,143.086,161733,FALSE
1962,the nat king cole story,Nat King Cole,0,Stardust,0.188,0.0767,-24.695,0.037,0.85,0.000137,0.189,0.146,76.22,194040,FALSE
1962,the nat king cole story,Nat King Cole,0,Send For Me,0.647,0.284,-17.022,0.0447,0.823,0.00041,0.269,0.686,114.857,150226,FALSE
1962,the nat king cole story,Nat King Cole,0,St. Louis Blues,0.36,0.303,-15.054,0.0312,0.709,0,0.198,0.229,82.023,145133,FALSE
1962,the nat king cole story,Nat King Cole,0,Looking Back,0.595,0.143,-22.262,0.0343,0.962,0.000882,0.114,0.36,93.416,146373,FALSE
1962,the nat king cole story,Nat King Cole,0,Non Dimenticar,0.305,0.186,-20.559,0.0377,0.801,9.26e-05,0.237,0.16,114.727,187200,FALSE
1962,the nat king cole story,Nat King Cole,0,Paradise,0.292,0.0596,-24.678,0.0347,0.385,0.0554,0.326,0.0893,77.18,191093,FALSE
1962,the nat king cole story,Nat King Cole,0,"Oh, Mary, Don't You Weep",0.471,0.382,-18.003,0.5,0.954,0,0.203,0.699,185.034,115906,FALSE
1962,the nat king cole story,Nat King Cole,0,"Ay, Cosita Linda",0.666,0.36,-19.757,0.0633,0.904,0.000164,0.0847,0.972,105.965,134026,FALSE
1962,the nat king cole story,Nat King Cole,0,Wild Is Love,0.399,0.291,-16.485,0.0861,0.752,2.09e-06,0.389,0.59,164.135,168266,FALSE
1962,west side story soundtrack,Various Artists,0,West Side Story: Overture,0.22,0.533,-11.888,0.0915,0.896,0.878,0.125,0.323,81.817,280066,FALSE
1962,west side story soundtrack,Various Artists,0,West Side Story: Act I: Prologue,0.414,0.523,-11.759,0.244,0.751,0.305,0.176,0.114,134.831,396933,FALSE
1962,west side story soundtrack,Various Artists,0,West Side Story: Act I: Jet Song,0.675,0.419,-10.943,0.504,0.566,0,0.106,0.622,118.958,126000,FALSE
1962,west side story soundtrack,Various Artists,0,West Side Story: Act I: Something's Coming,0.468,0.159,-12.585,0.0427,0.547,0.000128,0.224,0.381,72.273,152426,FALSE
1962,west side story soundtrack,Various Artists,0,West Side Story: Act I: Dance at the Gym: Blues - Promenade - Mambo - Pas de deux - Jump,0.424,0.44,-11.835,0.166,0.725,0.0213,0.251,0.321,114.958,567973,FALSE
1962,west side story soundtrack,Various Artists,0,West Side Story: Act I: Maria,0.159,0.162,-12.618,0.0358,0.788,5.14e-05,0.135,0.195,89.841,155933,FALSE
1962,west side story soundtrack,Various Artists,0,West Side Story: Act I: America,0.413,0.559,-8.938,0.217,0.653,2.05e-05,0.565,0.7,158.812,299000,FALSE
1962,west side story soundtrack,Various Artists,0,West Side Story: Act I: Tonight,0.298,0.124,-16.843,0.0504,0.909,8.41e-05,0.295,0.146,84.483,400466,FALSE
1962,west side story soundtrack,Various Artists,0,"West Side Story: Act I: Gee, Officer Krupke",0.598,0.45,-9.859,0.442,0.705,0,0.421,0.843,146.23,254866,FALSE
1962,west side story soundtrack,Various Artists,0,West Side Story: Act I: Intermission Music,0.489,0.307,-11.157,0.0347,0.904,0.631,0.352,0.85,113.501,89840,FALSE
1962,west side story soundtrack,Various Artists,0,West Side Story: Act II: I Feel Pretty,0.71,0.35,-10.952,0.0989,0.805,0,0.0788,0.55,111.743,215960,FALSE
1962,west side story soundtrack,Various Artists,0,"West Side Story: Act II: One Hand, One Heart",0.185,0.0805,-21.025,0.0428,0.934,0.0125,0.0841,0.0574,89.936,182773,FALSE
1962,west side story soundtrack,Various Artists,0,West Side Story: Act II: Tonight - Quintet,0.531,0.394,-9.978,0.0886,0.769,0,0.265,0.708,79.584,202200,FALSE
1962,west side story soundtrack,Various Artists,0,West Side Story: Act II: The Rumble,0.422,0.48,-12.823,0.268,0.744,0.596,0.369,0.262,77.333,163373,FALSE
1962,west side story soundtrack,Various Artists,0,West Side Story: Act II: Somewhere,0.229,0.0642,-15.848,0.0373,0.876,7.47e-05,0.0946,0.0789,96.901,124093,FALSE
1962,west side story soundtrack,Various Artists,0,West Side Story: Act II: Cool,0.414,0.38,-12.193,0.256,0.662,1.14e-05,0.0716,0.353,82.779,261959,FALSE
1962,west side story soundtrack,Various Artists,0,West Side Story: Act II: A Boy Like That - I Have A Love,0.263,0.162,-13.53,0.0358,0.861,3.5e-06,0.156,0.0903,86.656,270200,FALSE
1962,west side story soundtrack,Various Artists,0,West Side Story: Finale,0.199,0.136,-28.83,0.085,0.827,0.272,0.746,0.118,78.085,262026,FALSE
1962,west side story soundtrack,Various Artists,0,West Side Story: Act II: End Credits,0.149,0.222,-13.087,0.0394,0.838,0.636,0.12,0.0412,85.743,308040,FALSE
1963,i left my heart in san francisco,Tony Bennett,0,(I Left My Heart) In San Francisco,0.313,0.078,-17.583,0.0332,0.955,4.48e-06,0.169,0.125,128.065,170960,FALSE
1963,i left my heart in san francisco,Tony Bennett,0,Once Upon a Time,0.216,0.182,-16.705,0.0389,0.759,1.82e-06,0.161,0.247,94.943,178666,FALSE
1963,i left my heart in san francisco,Tony Bennett,0,Tender Is the Night,0.202,0.265,-14.666,0.0316,0.913,1.79e-06,0.135,0.269,78.226,157760,FALSE
1963,i left my heart in san francisco,Tony Bennett,0,Smile,0.163,0.171,-17.006,0.032,0.907,0,0.235,0.141,82.922,168266,FALSE
1963,i left my heart in san francisco,Tony Bennett,0,Love for Sale,0.415,0.338,-15.122,0.0608,0.929,3.63e-06,0.199,0.335,130.019,187560,FALSE
1963,i left my heart in san francisco,Tony Bennett,0,Taking a Chance on Love,0.516,0.552,-12.105,0.042,0.665,0,0.469,0.798,87.851,112600,FALSE
1963,i left my heart in san francisco,Tony Bennett,0,Candy Kisses,0.545,0.433,-14.579,0.0437,0.735,0,0.044,0.662,126.258,144626,FALSE
1963,i left my heart in san francisco,Tony Bennett,0,Have I Told You Lately?,0.308,0.135,-15.737,0.0334,0.81,0,0.158,0.224,99.367,158160,FALSE
1963,i left my heart in san francisco,Tony Bennett,0,Rules of the Road,0.552,0.304,-15.314,0.0391,0.874,0,0.35,0.396,103.037,153960,FALSE
1963,i left my heart in san francisco,Tony Bennett,0,Marry Young,0.307,0.227,-15.554,0.0382,0.895,0,0.113,0.167,114.441,140000,FALSE
1963,i left my heart in san francisco,Tony Bennett,0,I'm Always Chasing Rainbows,0.267,0.222,-16.092,0.0343,0.918,3.14e-06,0.21,0.109,83.868,159800,FALSE
1963,i left my heart in san francisco,Tony Bennett,0,The Best Is Yet to Come,0.634,0.259,-14.953,0.0479,0.659,0,0.341,0.626,120.551,149026,FALSE
1963,jazz samba,Stan Getz & Charlie Byrd,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,modern sounds in country and western music,Ray Charles,0,"Blues Waltz - Live at Newport Jazz Festival, Rhode Island, 7/5/1958",0.328,0.483,-17.715,0.0468,0.0961,0.852,0.941,0.708,173.052,388133,FALSE
1963,modern sounds in country and western music,Ray Charles,0,"Hot Rod - Live at Newport Jazz Festival, Rhode Island, 7/5/1958",0.403,0.524,-15.325,0.156,0.155,0.61,0.845,0.656,133.747,223773,FALSE
1963,modern sounds in country and western music,Ray Charles,0,"Talkin' 'Bout You - Live at Newport Jazz Festival, Rhode Island, 7/5/1958",0.64,0.503,-14.446,0.142,0.859,3.62e-06,0.922,0.962,120.617,271373,FALSE
1963,modern sounds in country and western music,Ray Charles,0,"Sherry - Live at Newport Jazz Festival, Rhode Island, 7/5/1958",0.572,0.258,-19.215,0.0406,0.343,0.0291,0.463,0.579,63.007,275040,FALSE
1963,modern sounds in country and western music,Ray Charles,0,"A Fool for You - Live at Newport Jazz Festival, Rhode Island, 7/5/1958",0.372,0.114,-19.12,0.0432,0.703,0.000331,0.692,0.287,74.583,408200,FALSE
1963,modern sounds in country and western music,Ray Charles,0,What Would I Do Without You,0.597,0.163,-11.156,0.0345,0.923,1.18e-05,0.0866,0.479,125.593,158773,FALSE
1963,modern sounds in country and western music,Ray Charles,0,It's All Right,0.484,0.246,-13.111,0.0467,0.721,0,0.219,0.5,77.094,139373,FALSE
1963,modern sounds in country and western music,Ray Charles,0,I Want to Know,0.553,0.308,-11.865,0.0601,0.753,0,0.0489,0.621,77.752,147400,FALSE
1963,modern sounds in country and western music,Ray Charles,0,Yes Indeed!,0.628,0.359,-16.018,0.0694,0.737,0,0.118,0.896,116.093,137866,FALSE
1963,modern sounds in country and western music,Ray Charles,0,Get on the Right Track,0.624,0.253,-10.939,0.204,0.552,0,0.157,0.777,81.855,142000,FALSE
1963,modern sounds in country and western music,Ray Charles,0,Talkin' 'Bout You,0.41,0.589,-10.341,0.091,0.726,0,0.0927,0.969,200.6,172466,FALSE
1963,modern sounds in country and western music,Ray Charles,0,Swanee River Rock (Talkin' 'Bout That River),0.743,0.519,-10.481,0.0685,0.807,0.00228,0.0611,0.863,97.763,142573,FALSE
1963,modern sounds in country and western music,Ray Charles,0,Lonely Avenue,0.712,0.234,-10.92,0.0391,0.8,0,0.0815,0.599,71.111,157560,FALSE
1963,modern sounds in country and western music,Ray Charles,0,Blackjack,0.673,0.224,-12.043,0.0542,0.828,0,0.0792,0.464,115.757,139626,FALSE
1963,modern sounds in country and western music,Ray Charles,0,The Sun's Gonna Shine Again,0.544,0.201,-11.357,0.0336,0.933,3.16e-06,0.073,0.334,69.041,161306,FALSE
1963,modern sounds in country and western music,Ray Charles,0,I Had a Dream,0.502,0.321,-14.278,0.0389,0.845,0,0.326,0.905,105.427,177266,FALSE
1963,modern sounds in country and western music,Ray Charles,0,I Want a Little Girl,0.401,0.203,-14.992,0.0355,0.919,0.000298,0.146,0.454,111.52,177626,FALSE
1963,modern sounds in country and western music,Ray Charles,0,Heartbreaker,0.789,0.513,-9.055,0.0457,0.824,3.63e-05,0.0862,0.882,76.753,174533,FALSE
1963,modern sounds in country and western music,Ray Charles,0,Leave My Woman Alone,0.668,0.476,-11.791,0.048,0.746,0,0.147,0.842,139.309,160800,FALSE
1963,modern sounds in country and western music,Ray Charles,0,Ain't That Love,0.751,0.467,-9.535,0.327,0.305,0,0.163,0.774,118.11,173906,FALSE
1963,modern sounds in country and western music,Ray Charles,0,Drown in My Own Tears,0.535,0.177,-11.311,0.0384,0.861,1.97e-06,0.11,0.404,134.764,201866,FALSE
1963,modern sounds in country and western music,Ray Charles,0,Come Back Baby,0.584,0.11,-12.535,0.0376,0.907,2.81e-06,0.113,0.369,129.765,186639,FALSE
1963,modern sounds in country and western music,Ray Charles,0,Sinner's Prayer,0.452,0.358,-11.184,0.0507,0.8,9.87e-06,0.328,0.627,66.525,206333,FALSE
1963,modern sounds in country and western music,Ray Charles,0,Funny (But I Still Love You),0.483,0.187,-13.886,0.0439,0.905,4.04e-06,0.122,0.338,179.031,197173,FALSE
1963,"my son, the folk singer",Allan Sherman,0,My Zelda,0.469,0.878,-5.217,0.139,0.47,0,0.678,0.806,84.512,219826,FALSE
1963,"my son, the folk singer",Allan Sherman,0,Oh Boy,0.465,0.769,-6.687,0.421,0.739,0,0.737,0.347,75.242,250146,FALSE
1963,"my son, the folk singer",Allan Sherman,0,"Jump Down, Spin Around (Pick a Dress O'cotton)",0.41,0.967,-6.738,0.488,0.703,0,0.975,0.469,203.965,140240,FALSE
1963,"my son, the folk singer",Allan Sherman,0,Seltzer Boy,0.497,0.498,-9.61,0.391,0.769,0,0.934,0.281,77.174,211666,FALSE
1963,"my son, the folk singer",Allan Sherman,0,Sarah Jackman,0.566,0.525,-6.937,0.18,0.841,0,0.7,0.552,128.014,156280,FALSE
1963,"my son, the folk singer",Allan Sherman,0,Shake Hands With Your Uncle Max,0.502,0.592,-6.593,0.215,0.732,0,0.69,0.566,92.169,165666,FALSE
1963,"my son, the folk singer",Allan Sherman,0,Shticks and Stones Medley,0.593,0.931,-5.247,0.465,0.65,0,0.76,0.3,76.753,345280,FALSE
1963,"my son, the folk singer",Allan Sherman,0,Sir Greenbaum's Madrigal,0.448,0.429,-10.731,0.125,0.819,0,0.758,0.467,84.143,224133,FALSE
1963,"my son, the folk singer",Allan Sherman,0,The Ballad of Harry Lewis,0.407,0.719,-8.21,0.511,0.787,0,0.701,0.33,121.281,223000,FALSE
1963,"my son, the folk singer",Allan Sherman,0,The Streets of Miami,0.505,0.473,-10.016,0.344,0.807,0,0.747,0.281,107.396,325880,FALSE
